num_ratings,useful,easy,liked,num_reviews,class
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,1
712,83%,42%,67%,136,0
712,83%,42%,67%,136,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,
687,90%,69%,89%,146,0
687,90%,69%,89%,146,
687,90%,69%,89%,146,0
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,0
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
687,90%,69%,89%,146,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
671,79%,41%,59%,132,1
671,79%,41%,59%,132,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,1
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
664,21%,81%,6%,127,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
642,84%,58%,61%,131,0
642,84%,58%,61%,131,1
637,86%,47%,67%,8,1
637,86%,47%,67%,8,1
637,86%,47%,67%,8,0
637,86%,47%,67%,8,1
637,86%,47%,67%,8,1
637,86%,47%,67%,8,0
637,86%,47%,67%,8,1
637,86%,47%,67%,8,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,0
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,1
633,61%,58%,56%,87,
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,1
621,65%,60%,60%,112,1
621,65%,60%,60%,112,0
621,65%,60%,60%,112,0
621,65%,60%,60%,112,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,1
607,61%,72%,52%,114,0
